행정구역,구,동,총인구수,세대수,세대당 인구
전라남도,담양군,월산면,"2,187","1,203",1.82
전라남도,담양군,수북면,"4,698","2,348",2
전라남도,곡성군,대전면,"4,032","2,110",1.91
전라남도,곡성군,,"27,582","16,017",1.72
전라남도,곡성군,곡성읍,"8,005","4,213",1.9
전라남도,곡성군,오곡면,"1,745","1,040",1.68
전라남도,곡성군,삼기면,"1,674","1,026",1.63
전라남도,곡성군,석곡면,"2,181","1,331",1.64
전라남도,곡성군,목사동면,"1,341",865,1.55
전라남도,곡성군,죽곡면,"1,930","1,184",1.63
전라남도,곡성군,고달면,"1,079",695,1.55
전라남도,곡성군,옥과면,"4,108","2,321",1.77
전라남도,곡성군,입면,"2,337","1,379",1.69
전라남도,곡성군,겸면,"1,666","1,051",1.59
전라남도,구례군,오산면,"1,516",912,1.66
전라남도,구례군,,"23,941","13,508",1.77
전라남도,구례군,구례읍,"10,408","5,426",1.92
전라남도,구례군,문척면,"1,282",778,1.65
전라남도,구례군,간전면,"1,368",836,1.64
전라남도,구례군,토지면,"2,376","1,453",1.64
전라남도,구례군,마산면,"2,340","1,306",1.79
전라남도,구례군,광의면,"2,137","1,297",1.65
전라남도,구례군,용방면,"1,286",777,1.66
전라남도,고흥군,산동면,"2,744","1,635",1.68
전라남도,고흥군,,"59,194","35,056",1.69
전라남도,고흥군,고흥읍,"12,283","6,127",2
전라남도,고흥군,도양읍,"9,170","5,098",1.8
전라남도,고흥군,도양읍소록출장소,492,356,1.38
전라남도,고흥군,도양읍시산출장소,187,132,1.42
전라남도,고흥군,풍양면,"2,873","1,785",1.61
전라남도,고흥군,도덕면,"2,646","1,657",1.6
전라남도,고흥군,금산면,"3,909","2,436",1.6
전라남도,고흥군,도화면,"3,521","2,168",1.62
전라남도,고흥군,포두면,"4,427","2,761",1.6
전라남도,고흥군,봉래면,"1,795","1,116",1.61
전라남도,고흥군,점암면,"2,523","1,661",1.52
전라남도,고흥군,과역면,"3,012","1,877",1.6
전라남도,고흥군,남양면,"2,139","1,342",1.59
전라남도,고흥군,동강면,"2,839","1,755",1.62
전라남도,고흥군,대서면,"2,061","1,377",1.5
전라남도,고흥군,두원면,"2,803","1,816",1.54
전라남도,고흥군,영남면,"1,150",752,1.53
전라남도,보성군,동일면,"1,364",840,1.62
전라남도,보성군,,"36,729","21,726",1.69
전라남도,보성군,보성읍,"8,382","4,310",1.94
전라남도,보성군,벌교읍,"10,658","6,213",1.72
전라남도,보성군,노동면,"1,072",697,1.54
전라남도,보성군,미력면,"1,323",834,1.59
전라남도,보성군,겸백면,"1,074",714,1.5
전라남도,보성군,율어면,"1,093",681,1.6
전라남도,보성군,복내면,"1,489",961,1.55
전라남도,보성군,문덕면,901,605,1.49
전라남도,보성군,조성면,"3,287","2,088",1.57
전라남도,보성군,득량면,"2,467","1,560",1.58
전라남도,보성군,득량면예당출장소,"1,115",668,1.67
전라남도,보성군,회천면,"2,855","1,744",1.64
전라남도,화순군,웅치면,"1,013",651,1.56
전라남도,화순군,,"60,126","31,638",1.9
전라남도,화순군,화순읍,"38,994","18,498",2.11
전라남도,화순군,화순읍민원출장소,0,0,0
전라남도,화순군,한천면,908,572,1.59
전라남도,화순군,한천면영외출장소,396,265,1.49
전라남도,화순군,춘양면,"1,620","1,000",1.62
전라남도,화순군,청풍면,954,649,1.47
전라남도,화순군,이양면,"1,663","1,077",1.54
전라남도,화순군,능주면,"2,825","1,559",1.81
전라남도,화순군,도곡면,"2,714","1,585",1.71
전라남도,화순군,도암면,"1,306",859,1.52
전라남도,화순군,이서면,927,575,1.61
전라남도,화순군,백아면,"1,454",985,1.48
전라남도,화순군,동복면,"1,447",957,1.51
전라남도,화순군,사평면,"2,014","1,246",1.62
전라남도,장흥군,동면,"2,904","1,811",1.6
전라남도,장흥군,,"34,076","19,658",1.73
전라남도,장흥군,장흥읍,"14,652","7,641",1.92
전라남도,장흥군,관산읍,"4,309","2,616",1.65
전라남도,장흥군,대덕읍,"2,867","1,786",1.61
전라남도,장흥군,용산면,"2,067","1,285",1.61
전라남도,장흥군,안양면,"2,546","1,607",1.58
전라남도,장흥군,장동면,"1,100",692,1.59
전라남도,장흥군,장평면,"1,894","1,216",1.56
전라남도,장흥군,유치면,908,609,1.49
전라남도,장흥군,부산면,"1,326",818,1.62
전라남도,강진군,회진면,"2,407","1,388",1.73
전라남도,강진군,,"31,776","18,138",1.75
전라남도,강진군,강진읍,"12,446","6,492",1.92
전라남도,강진군,군동면,"4,705","2,483",1.89
전라남도,강진군,칠량면,"1,996","1,230",1.62
전라남도,강진군,대구면,987,615,1.6
전라남도,강진군,도암면,"2,265","1,418",1.6
전라남도,강진군,신전면,"1,594",988,1.61
전라남도,강진군,성전면,"2,557","1,594",1.6
전라남도,강진군,작천면,"1,629","1,062",1.53
전라남도,강진군,병영면,"1,443",903,1.6
전라남도,강진군,옴천면,563,359,1.57
전라남도,해남군,마량면,"1,591",994,1.6
전라남도,해남군,,"62,114","34,488",1.8
전라남도,해남군,해남읍,"23,511","11,405",2.06
전라남도,해남군,삼산면,"2,639","1,553",1.7
전라남도,해남군,화산면,"2,810","1,639",1.71
전라남도,해남군,현산면,"2,521","1,523",1.66
전라남도,해남군,송지면,"5,376","3,187",1.69
전라남도,해남군,북평면,"2,422","1,454",1.67
전라남도,해남군,북일면,"1,780","1,094",1.63
전라남도,해남군,옥천면,"2,699","1,632",1.65
전라남도,해남군,계곡면,"1,994","1,242",1.61
전라남도,해남군,마산면,"2,228","1,363",1.63
전라남도,해남군,황산면,"4,169","2,453",1.7
전라남도,해남군,산이면,"3,363","2,000",1.68
전라남도,해남군,문내면,"3,472","2,001",1.74
전라남도,영암군,화원면,"3,130","1,942",1.61
전라남도,영암군,,"50,039","28,408",1.76
전라남도,영암군,영암읍,"7,655","4,023",1.9
전라남도,영암군,삼호읍,"15,039","7,672",1.96
전라남도,영암군,삼호읍서부출장소,"5,793","3,281",1.77
전라남도,영암군,덕진면,"1,630","1,050",1.55
전라남도,영암군,금정면,"1,920","1,216",1.58
전라남도,영암군,신북면,"3,342","2,128",1.57
전라남도,영암군,시종면,"3,166","2,020",1.57
전라남도,영암군,도포면,"2,012","1,275",1.58
전라남도,영암군,군서면,"2,962","1,800",1.65
전라남도,영암군,서호면,"1,752","1,106",1.58
전라남도,영암군,학산면,"2,747","1,626",1.69
전라남도,무안군,미암면,"2,021","1,211",1.67
전라남도,무안군,,"95,732","46,589",2.05
전라남도,무안군,무안읍,"10,554","5,595",1.89
전라남도,무안군,일로읍,"25,645","10,049",2.55
전라남도,무안군,삼향읍,"4,896","2,438",2.01
전라남도,무안군,삼향읍남악출장소,"32,375","14,489",2.23
전라남도,무안군,몽탄면,"2,741","1,749",1.57
전라남도,무안군,청계면,"6,331","4,054",1.56
전라남도,무안군,현경면,"4,216","2,637",1.6
전라남도,무안군,망운면,"1,818","1,123",1.62
전라남도,무안군,해제면,"4,413","2,776",1.59
전라남도,함평군,운남면,"2,743","1,679",1.63
전라남도,함평군,,"29,320","17,519",1.67
전라남도,함평군,함평읍,"8,108","4,403",1.84
전라남도,함평군,손불면,"3,041","1,882",1.62
전라남도,함평군,신광면,"1,580","1,001",1.58
전라남도,함평군,학교면,"3,294","2,066",1.59
전라남도,함평군,엄다면,"1,737","1,079",1.61
전라남도,함평군,대동면,"2,953","1,815",1.63
전라남도,함평군,나산면,"2,581","1,603",1.61
전라남도,함평군,해보면,"2,616","1,581",1.65
전라남도,영광군,월야면,"3,410","2,089",1.63
전라남도,영광군,,"53,957","28,694",1.88
전라남도,영광군,영광읍,"23,629","11,293",2.09
전라남도,영광군,백수읍,"4,462","2,572",1.73
전라남도,영광군,홍농읍,"7,098","3,779",1.88
전라남도,영광군,대마면,"1,641","1,020",1.61
전라남도,영광군,묘량면,"1,731",973,1.78
전라남도,영광군,불갑면,"1,475",833,1.77
전라남도,영광군,군서면,"2,279","1,258",1.81
전라남도,영광군,군남면,"2,280","1,384",1.65
전라남도,영광군,염산면,"3,809","2,377",1.6
전라남도,영광군,법성면,"4,877","2,741",1.78
전라남도,영광군,낙월면,456,308,1.48
전라남도,장성군,낙월면안마출장소,220,156,1.41
전라남도,장성군,,"42,984","23,540",1.83
전라남도,장성군,장성읍,"14,983","7,565",1.98
전라남도,장성군,진원면,"3,564","1,780",2
전라남도,장성군,남면,"3,566","2,182",1.63
전라남도,장성군,동화면,"1,799","1,080",1.67
전라남도,장성군,삼서면,"2,944","1,693",1.74
전라남도,장성군,삼계면,"5,136","2,737",1.88
전라남도,장성군,황룡면,"3,729","2,123",1.76
전라남도,장성군,서삼면,"1,457",854,1.71
전라남도,장성군,북일면,"1,296",808,1.6
전라남도,장성군,북이면,"2,576","1,507",1.71
전라남도,완도군,북하면,"1,934","1,211",1.6
전라남도,완도군,,"44,339","25,012",1.77
전라남도,완도군,완도읍,"16,721","8,751",1.91
전라남도,완도군,금일읍,"3,308","1,996",1.66
전라남도,완도군,노화읍,"3,706","2,062",1.8
전라남도,완도군,노화읍넙도출장소,685,405,1.69
전라남도,완도군,군외면,"2,848","1,799",1.58
전라남도,완도군,신지면,"3,026","1,810",1.67
전라남도,완도군,고금면,"3,717","2,166",1.72
전라남도,완도군,약산면,"2,137","1,312",1.63
전라남도,완도군,청산면,"1,851","1,138",1.63
전라남도,완도군,청산면모도출장소,213,133,1.6
전라남도,완도군,소안면,"2,214","1,271",1.74
전라남도,완도군,금당면,802,487,1.65
전라남도,완도군,보길면,"2,392","1,217",1.97
전라남도,진도군,생일면,719,465,1.55
전라남도,진도군,,"27,922","16,348",1.71
전라남도,진도군,진도읍,"10,158","5,305",1.91
전라남도,진도군,군내면,"2,732","1,632",1.67
전라남도,진도군,고군면,"3,222","1,892",1.7
전라남도,진도군,의신면,"3,229","2,060",1.57
전라남도,진도군,임회면,"3,113","1,957",1.59
전라남도,진도군,지산면,"2,805","1,798",1.56
전라남도,진도군,조도면,"2,041","1,332",1.53
전라남도,진도군,조도면가사출장소,233,164,1.42
전라남도,신안군,조도면거차출장소,389,208,1.87
전라남도,신안군,,"42,045","22,420",1.88
전라남도,신안군,지도읍,"4,791","2,586",1.85
전라남도,신안군,지도읍선도출장소,248,154,1.61
전라남도,신안군,압해읍,"6,528","2,929",2.23
전라남도,신안군,압해읍매화출장소,288,173,1.66
전라남도,신안군,압해읍고이도출장소,261,135,1.93
전라남도,신안군,증도면,"1,570",950,1.65
전라남도,신안군,증도면병풍출장소,321,189,1.7
전라남도,신안군,임자면,"3,485","1,767",1.97
전라남도,신안군,자은면,"2,713","1,331",2.04
전라남도,신안군,비금면,"3,717","1,862",2
전라남도,신안군,비금면수치도출장소,142,75,1.89
전라남도,신안군,도초면,"2,425","1,348",1.8
전라남도,신안군,도초면우이도출장소,236,142,1.66
전라남도,신안군,흑산면,"2,150","1,364",1.58
전라남도,신안군,흑산면가거도출장소,354,273,1.3
전라남도,신안군,흑산면태도출장소,204,136,1.5
전라남도,신안군,흑산면홍도출장소,461,261,1.77
전라남도,신안군,흑산면대둔도출장소,276,179,1.54
전라남도,신안군,하의면,"1,669",998,1.67
전라남도,신안군,신의면,"1,588",818,1.94
전라남도,신안군,장산면,"1,640","1,001",1.64
전라남도,신안군,안좌면,"3,820","2,035",1.88
전라남도,신안군,팔금면,"1,012",571,1.77
경상북도,신안군,암태면,"2,146","1,143",1.88
경상북도,,,"2,499,357","1,299,385",1.92
경상북도,포항시,,"487,769","239,376",2.04
경상북도,포항시,남구,"213,948","108,642",1.97
경상북도,포항시,남구 구룡포읍,"6,514","4,289",1.52
경상북도,포항시,남구 연일읍,"26,926","12,067",2.23
경상북도,포항시,남구 오천읍,"56,461","28,150",2.01
경상북도,포항시,남구 대송면,"2,909","1,778",1.64
경상북도,포항시,남구 동해면,"8,949","4,753",1.88
경상북도,포항시,남구 장기면,"3,604","2,301",1.57
경상북도,포항시,남구 호미곶면,"1,614","1,050",1.54
경상북도,포항시,남구 상대동,"21,953","13,155",1.67
경상북도,포항시,남구 해도동,"15,202","9,473",1.6
경상북도,포항시,남구 송도동,"10,736","6,214",1.73
경상북도,포항시,남구 청림동,"4,437","2,752",1.61
경상북도,포항시,남구 제철동,"2,297","1,237",1.86
경상북도,포항시,남구 효곡동,"28,927","11,208",2.58
경상북도,포항시,남구 대이동,"23,419","10,215",2.29
경상북도,포항시,북구,"273,821","130,734",2.09
경상북도,포항시,북구 흥해읍,"60,364","27,213",2.22
경상북도,포항시,북구 신광면,"2,702","1,624",1.66
경상북도,포항시,북구 청하면,"4,216","2,570",1.64
경상북도,포항시,북구 송라면,"2,273","1,522",1.49
경상북도,포항시,북구 기계면,"4,660","2,720",1.71
경상북도,포항시,북구 죽장면,"2,007","1,358",1.48
경상북도,포항시,북구 죽장면상옥출장소,621,393,1.58
경상북도,포항시,북구 기북면,"1,269",781,1.62
경상북도,포항시,북구 중앙동,"13,019","7,942",1.64
경상북도,포항시,북구 양학동,"16,357","7,388",2.21
경상북도,포항시,북구 죽도동,"17,799","11,043",1.61
경상북도,포항시,북구 용흥동,"19,141","9,073",2.11
경상북도,포항시,북구 우창동,"30,371","13,820",2.2
경상북도,포항시,북구 두호동,"20,319","8,827",2.3
경상북도,포항시,북구 장량동,"70,485","30,703",2.3
경상북도,경주시,북구 환여동,"8,218","3,757",2.19
경상북도,경주시,,"243,282","126,759",1.92
경상북도,경주시,감포읍,"5,001","3,133",1.6
경상북도,경주시,안강읍,"21,640","11,962",1.81
경상북도,경주시,건천읍,"14,578","7,825",1.86
경상북도,경주시,외동읍,"21,404","11,843",1.81
경상북도,경주시,문무대왕면,"3,924","2,323",1.69
경상북도,경주시,양남면,"6,230","3,565",1.75
경상북도,경주시,내남면,"4,312","2,610",1.65
경상북도,경주시,산내면,"3,116","2,050",1.52
경상북도,경주시,서면,"2,897","1,766",1.64
경상북도,경주시,현곡면,"21,476","8,945",2.4
경상북도,경주시,강동면,"5,732","3,447",1.66
경상북도,경주시,천북면,"5,328","2,950",1.81
경상북도,경주시,황오동,"9,566","5,715",1.67
경상북도,경주시,성건동,"12,210","7,627",1.6
경상북도,경주시,황남동,"3,595","2,176",1.65
경상북도,경주시,선도동,"13,589","6,710",2.03
경상북도,경주시,월성동,"5,208","2,780",1.87
경상북도,경주시,용강동,"24,656","10,494",2.35
경상북도,경주시,황성동,"27,953","12,240",2.28
경상북도,경주시,동천동,"19,857","10,358",1.92
경상북도,경주시,불국동,"9,452","5,255",1.8
경상북도,김천시,보덕동,"1,558",985,1.58
경상북도,김천시,,"133,145","69,137",1.93
경상북도,김천시,아포읍,"7,966","4,382",1.82
경상북도,김천시,농소면,"3,006","1,602",1.88
경상북도,김천시,남면,"2,832","1,709",1.66
경상북도,김천시,개령면,"2,182","1,197",1.82
경상북도,김천시,감문면,"2,986","1,794",1.66
경상북도,김천시,어모면,"3,901","2,134",1.83
경상북도,김천시,봉산면,"2,803","1,551",1.81
경상북도,김천시,대항면,"3,055","1,687",1.81
경상북도,김천시,감천면,"1,675",924,1.81
경상북도,김천시,조마면,"2,001","1,148",1.74
경상북도,김천시,구성면,"2,533","1,570",1.61
경상북도,김천시,지례면,"1,365",848,1.61
경상북도,김천시,부항면,"1,160",747,1.55
경상북도,김천시,대덕면,"2,067","1,364",1.52
경상북도,김천시,증산면,942,593,1.59
경상북도,김천시,자산동,"5,690","3,388",1.68
경상북도,김천시,평화남산동,"6,721","4,116",1.63
경상북도,김천시,양금동,"3,306","1,833",1.8
경상북도,김천시,대신동,"22,983","11,415",2.01
경상북도,김천시,대곡동,"20,292","10,208",1.99
경상북도,김천시,지좌동,"10,268","5,310",1.93
경상북도,안동시,율곡동,"23,411","9,617",2.43
경상북도,안동시,,"152,097","81,174",1.87
경상북도,안동시,풍산읍,"7,976","4,306",1.85
경상북도,안동시,와룡면,"3,632","2,077",1.75
경상북도,안동시,북후면,"2,706","1,716",1.58
경상북도,안동시,서후면,"3,644","2,283",1.6
경상북도,안동시,풍천면,"7,525","4,395",1.71
경상북도,안동시,일직면,"2,337","1,417",1.65
경상북도,안동시,남후면,"1,576",982,1.6
경상북도,안동시,남선면,"1,926","1,164",1.65
경상북도,안동시,임하면,"2,497","1,648",1.52
경상북도,안동시,길안면,"2,510","1,584",1.58
경상북도,안동시,임동면,"1,533",984,1.56
경상북도,안동시,예안면,"1,615","1,011",1.6
경상북도,안동시,도산면,"1,335",850,1.57
경상북도,안동시,녹전면,"1,536",917,1.68
경상북도,안동시,중구동,"4,804","2,947",1.63
경상북도,안동시,명륜동,"4,574","2,487",1.84
경상북도,안동시,용상동,"24,551","13,250",1.85
경상북도,안동시,서구동,"8,155","4,260",1.91
경상북도,안동시,태화동,"11,875","6,292",1.89
경상북도,안동시,평화동,"5,744","2,978",1.93
경상북도,안동시,안기동,"5,692","2,839",2
경상북도,안동시,옥동,"19,667","9,502",2.07
경상북도,안동시,송하동,"14,687","6,955",2.11
경상북도,구미시,강남동,"10,000","4,330",2.31
경상북도,구미시,,"403,237","194,353",2.07
경상북도,구미시,선산읍,"13,120","6,649",1.97
경상북도,구미시,고아읍,"40,343","16,856",2.39
경상북도,구미시,산동읍,"30,629","11,928",2.57
경상북도,구미시,무을면,"1,700","1,016",1.67
경상북도,구미시,옥성면,"1,581",914,1.73
경상북도,구미시,도개면,"1,967","1,137",1.73
경상북도,구미시,해평면,"3,532","2,047",1.73
경상북도,구미시,장천면,"2,675","1,498",1.79
경상북도,구미시,송정동,"23,026","11,500",2
경상북도,구미시,원평동,"9,434","5,540",1.7
경상북도,구미시,도량동,"25,963","11,806",2.2
경상북도,구미시,지산동,"1,779",962,1.85
경상북도,구미시,선주원남동,"35,752","17,118",2.09
경상북도,구미시,형곡1동,"12,313","5,638",2.18
경상북도,구미시,형곡2동,"14,586","7,236",2.02
경상북도,구미시,신평1동,"4,577","2,765",1.66
경상북도,구미시,신평2동,"2,798","1,437",1.95
경상북도,구미시,비산동,"13,094","5,936",2.21
경상북도,구미시,광평동,"3,921","2,134",1.84
경상북도,구미시,상모사곡동,"29,675","13,997",2.12
경상북도,구미시,임오동,"16,645","7,368",2.26
경상북도,구미시,인동동,"46,276","23,741",1.95
경상북도,구미시,진미동,"15,956","11,613",1.37
경상북도,구미시,양포동,"47,881","21,405",2.24
경상북도,영주시,공단동,"4,014","2,112",1.9
경상북도,영주시,,"96,673","51,322",1.88
경상북도,영주시,풍기읍,"9,970","5,703",1.75
경상북도,영주시,이산면,"2,110","1,158",1.82
경상북도,영주시,평은면,"1,338",790,1.69
경상북도,영주시,문수면,"1,806","1,082",1.67
경상북도,영주시,장수면,"1,955","1,153",1.7
경상북도,영주시,안정면,"2,726","1,568",1.74
경상북도,영주시,봉현면,"2,462","1,373",1.79
경상북도,영주시,순흥면,"1,823","1,100",1.66
경상북도,영주시,단산면,"1,675","1,024",1.64
경상북도,영주시,부석면,"2,705","1,607",1.68
경상북도,영주시,상망동,"6,830","3,423",2
경상북도,영주시,하망동,"5,652","2,996",1.89
경상북도,영주시,영주1동,"3,360","2,019",1.66
경상북도,영주시,영주2동,"4,368","2,385",1.83
경상북도,영주시,휴천1동,"6,861","3,197",2.15
경상북도,영주시,휴천2동,"9,542","5,346",1.78
경상북도,영주시,휴천3동,"6,791","3,488",1.95
경상북도,영주시,가흥1동,"14,864","7,070",2.1
경상북도,영천시,가흥2동,"9,835","4,840",2.03
경상북도,영천시,,"94,633","53,866",1.76
경상북도,영천시,금호읍,"9,916","6,164",1.61
경상북도,영천시,청통면,"3,768","2,369",1.59
경상북도,영천시,신녕면,"3,462","2,293",1.51
경상북도,영천시,화산면,"2,892","1,752",1.65
경상북도,영천시,화북면,"2,141","1,378",1.55
경상북도,영천시,화남면,"3,097","1,969",1.57
경상북도,영천시,자양면,"1,231",829,1.48
경상북도,영천시,임고면,"3,941","2,434",1.62
경상북도,영천시,고경면,"5,343","3,372",1.58
경상북도,영천시,북안면,"4,101","2,647",1.55
경상북도,영천시,대창면,"2,870","1,818",1.58
경상북도,영천시,동부동,"25,517","12,950",1.97
경상북도,영천시,중앙동,"8,689","4,483",1.94
경상북도,영천시,서부동,"4,244","2,663",1.59
경상북도,영천시,완산동,"9,736","4,511",2.16
경상북도,상주시,남부동,"3,685","2,234",1.65
경상북도,상주시,,"89,579","48,857",1.83
경상북도,상주시,함창읍,"5,974","3,345",1.79
경상북도,상주시,중동면,"1,281",765,1.67
경상북도,상주시,사벌국면,"3,571","2,120",1.68
경상북도,상주시,낙동면,"2,767","1,626",1.7
경상북도,상주시,낙동면동부출장소,894,567,1.58
경상북도,상주시,청리면,"2,331","1,331",1.75
경상북도,상주시,공성면,"3,689","2,071",1.78
경상북도,상주시,외남면,"1,467",849,1.73
경상북도,상주시,내서면,"1,766","1,083",1.63
경상북도,상주시,모동면,"2,440","1,425",1.71
경상북도,상주시,모서면,"1,547",948,1.63
경상북도,상주시,모서면서부출장소,688,416,1.65
경상북도,상주시,화동면,"1,792","1,045",1.71
경상북도,상주시,화서면,"2,676","1,469",1.82
경상북도,상주시,화북면,"1,090",658,1.66
경상북도,상주시,화북면서부출장소,297,197,1.51
경상북도,상주시,외서면,"2,410","1,430",1.69
경상북도,상주시,은척면,"1,104",663,1.67
경상북도,상주시,은척면북부출장소,338,212,1.59
경상북도,상주시,공검면,"1,900","1,143",1.66
경상북도,상주시,이안면,"1,874","1,132",1.66
경상북도,상주시,화남면,755,480,1.57
경상북도,상주시,남원동,"10,778","5,300",2.03
경상북도,상주시,북문동,"9,019","4,635",1.95
경상북도,상주시,계림동,"8,654","4,364",1.98
경상북도,상주시,동문동,"7,208","3,702",1.95
경상북도,상주시,동성동,"3,123","1,664",1.88
경상북도,문경시,신흥동,"8,146","4,217",1.93
경상북도,문경시,,"64,904","36,056",1.8
경상북도,문경시,문경읍,"5,445","3,166",1.72
경상북도,문경시,문경읍갈평출장소,"1,027",588,1.75
경상북도,문경시,가은읍,"2,952","1,780",1.66
경상북도,문경시,가은읍북부출장소,824,514,1.6
경상북도,문경시,영순면,"2,251","1,445",1.56
경상북도,문경시,산양면,"2,846","1,709",1.67
경상북도,문경시,호계면,"2,152","1,352",1.59
경상북도,문경시,산북면,"2,493","1,577",1.58
경상북도,문경시,동로면,"1,825","1,130",1.62
경상북도,문경시,마성면,"3,222","2,055",1.57
경상북도,문경시,농암면,"2,421","1,568",1.54
경상북도,문경시,점촌1동,"5,111","2,676",1.91
경상북도,문경시,점촌2동,"6,272","3,420",1.83
경상북도,문경시,점촌3동,"8,069","4,218",1.91
경상북도,문경시,점촌4동,"2,802","1,660",1.69
경상북도,경산시,점촌5동,"15,192","7,198",2.11
경상북도,경산시,,"263,483","132,571",1.99
경상북도,경산시,하양읍,"32,744","16,738",1.96
경상북도,경산시,진량읍,"32,629","17,557",1.86
경상북도,경산시,압량읍,"22,013","11,512",1.91
경상북도,경산시,와촌면,"5,069","2,817",1.8
경상북도,경산시,자인면,"4,993","2,862",1.74
경상북도,경산시,용성면,"3,131","1,835",1.71
경상북도,경산시,남산면,"3,427","1,889",1.81
경상북도,경산시,남천면,"2,592","1,481",1.75
경상북도,경산시,중방동,"10,649","5,462",1.95
경상북도,경산시,중앙동,"5,519","3,319",1.66
경상북도,경산시,남부동,"18,206","8,304",2.19
경상북도,경산시,서부1동,"29,714","13,856",2.14
경상북도,경산시,서부2동,"41,477","16,834",2.46
경상북도,경산시,북부동,"16,072","10,597",1.52
경상북도,의성군,동부동,"35,248","17,508",2.01
경상북도,의성군,,"47,820","29,070",1.64
경상북도,의성군,의성읍,"12,012","6,612",1.82
경상북도,의성군,단촌면,"1,822","1,166",1.56
경상북도,의성군,점곡면,"1,477",980,1.51
경상북도,의성군,옥산면,"1,639","1,016",1.61
경상북도,의성군,사곡면,"1,494",968,1.54
경상북도,의성군,춘산면,"1,463",872,1.68
경상북도,의성군,가음면,"1,416",907,1.56
경상북도,의성군,금성면,"3,961","2,484",1.59
경상북도,의성군,봉양면,"3,816","2,411",1.58
경상북도,의성군,비안면,"2,480","1,552",1.6
경상북도,의성군,구천면,"1,613",992,1.63
경상북도,의성군,단밀면,"1,596",983,1.62
경상북도,의성군,단북면,"1,621",991,1.64
경상북도,의성군,안계면,"4,215","2,506",1.68
경상북도,의성군,다인면,"3,534","2,207",1.6
경상북도,의성군,신평면,791,532,1.49
경상북도,의성군,안평면,"2,035","1,317",1.55
경상북도,청송군,안사면,835,574,1.45
경상북도,청송군,,"23,283","13,916",1.67
경상북도,청송군,청송읍,"4,836","2,659",1.82
경상북도,청송군,주왕산면,"1,759","1,102",1.6
경상북도,청송군,부남면,"2,302","1,415",1.63
경상북도,청송군,현동면,"1,966","1,172",1.68
경상북도,청송군,현서면,"2,385","1,429",1.67
경상북도,청송군,안덕면,"2,390","1,508",1.58
경상북도,청송군,파천면,"1,633","1,025",1.59
경상북도,영양군,진보면,"6,012","3,606",1.67
경상북도,영양군,,"16,005","9,203",1.74
경상북도,영양군,영양읍,"7,110","3,873",1.84
경상북도,영양군,입암면,"2,070","1,236",1.67
경상북도,영양군,청기면,"1,597",979,1.63
경상북도,영양군,일월면,"1,689",982,1.72
경상북도,영양군,수비면,"1,627",965,1.69
경상북도,영덕군,석보면,"1,912","1,168",1.64
경상북도,영덕군,,"32,544","19,366",1.68
경상북도,영덕군,영덕읍,"9,998","5,418",1.85
경상북도,영덕군,강구면,"5,449","3,241",1.68
경상북도,영덕군,남정면,"2,172","1,419",1.53
경상북도,영덕군,달산면,"1,051",687,1.53
경상북도,영덕군,지품면,"1,367",845,1.62
경상북도,영덕군,지품면원전출장소,515,315,1.63
경상북도,영덕군,축산면,855,536,1.6
경상북도,영덕군,축산면축산출장소,"1,448",911,1.59
경상북도,영덕군,영해면,"5,751","3,416",1.68
경상북도,영덕군,병곡면,"2,455","1,589",1.54
경상북도,청도군,창수면,"1,483",989,1.5
경상북도,청도군,,"40,124","23,638",1.7
경상북도,청도군,화양읍,"6,889","3,524",1.95
경상북도,청도군,화양읍남성현출장소,"1,062",635,1.67
경상북도,청도군,청도읍,"9,466","5,067",1.87
경상북도,청도군,청도읍유호출장소,"1,479",925,1.6
경상북도,청도군,각남면,"2,114","1,331",1.59
경상북도,청도군,풍각면,"3,631","2,315",1.57
경상북도,청도군,각북면,"2,270","1,441",1.58
경상북도,청도군,이서면,"4,468","2,601",1.72
경상북도,청도군,운문면,"1,899","1,273",1.49
경상북도,청도군,금천면,"3,149","2,076",1.52
경상북도,고령군,매전면,"3,697","2,450",1.51
경상북도,고령군,,"29,608","17,371",1.7
경상북도,고령군,대가야읍,"9,272","5,156",1.8
경상북도,고령군,덕곡면,"1,402",924,1.52
경상북도,고령군,운수면,"1,710","1,131",1.51
경상북도,고령군,성산면,"2,426","1,500",1.62
경상북도,고령군,다산면,"8,423","4,558",1.85
경상북도,고령군,개진면,"1,784","1,220",1.46
경상북도,고령군,우곡면,"1,483",914,1.62
경상북도,성주군,쌍림면,"3,108","1,968",1.58
경상북도,성주군,,"40,554","23,969",1.69
경상북도,성주군,성주읍,"13,022","6,873",1.89
경상북도,성주군,선남면,"5,720","3,506",1.63
경상북도,성주군,용암면,"3,456","2,249",1.54
경상북도,성주군,수륜면,"3,112","2,035",1.53
경상북도,성주군,가천면,"1,876","1,244",1.51
경상북도,성주군,금수강산면,"1,159",779,1.49
경상북도,성주군,대가면,"2,273","1,362",1.67
경상북도,성주군,벽진면,"2,771","1,664",1.67
경상북도,성주군,초전면,"4,066","2,381",1.71
경상북도,칠곡군,월항면,"3,099","1,876",1.65
경상북도,칠곡군,,"103,999","53,463",1.95
경상북도,칠곡군,왜관읍,"29,749","14,711",2.02
경상북도,칠곡군,북삼읍,"22,278","10,773",2.07
경상북도,칠곡군,석적읍,"29,102","14,664",1.98
경상북도,칠곡군,지천면,"3,639","2,287",1.59
