행정구역,구로구,동,총인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상
서울특별시,양천구,신월1동,"18,415",483,992,"1,781","2,299","2,446","3,137","3,823","2,460",881,110,3
서울특별시,양천구,신월2동,"20,397","1,061","1,689","2,111","2,607","2,978","3,299","3,324","2,424",781,117,6
서울특별시,양천구,신월3동,"13,430",523,822,"1,323","1,745","1,653","2,319","2,632","1,634",695,83,1
서울특별시,양천구,신월4동,"16,537",869,"1,422","1,576","1,944","2,478","2,713","2,768","1,939",720,104,4
서울특별시,양천구,신월5동,"13,597",562,"1,078","1,556","1,945","1,899","2,278","2,307","1,372",520,79,1
서울특별시,양천구,신월6동,"13,549","1,262","1,319","1,205","2,063","2,442","1,974","1,703","1,143",392,46,0
서울특별시,양천구,신월7동,"17,842",627,919,"1,713","2,481","2,293","2,835","3,489","2,340",982,161,2
서울특별시,양천구,신정1동,"19,334","1,311","2,980","1,777","1,655","3,890","3,057","2,480","1,517",545,116,6
서울특별시,양천구,신정2동,"18,650","1,089","2,832","1,817","1,616","3,432","3,247","2,498","1,469",559,87,4
서울특별시,양천구,신정3동,"44,056","2,365","4,517","5,033","5,292","6,313","8,146","6,547","4,010","1,565",257,11
서울특별시,양천구,신정4동,"31,161",847,"1,800","4,498","5,004","4,067","5,200","4,837","3,443","1,309",151,5
서울특별시,양천구,신정6동,"23,758","1,645","3,647","2,206","2,316","4,608","3,950","3,012","1,755",500,116,3
서울특별시,양천구,신정7동,"27,580","1,480","3,179","2,475","2,797","4,563","4,640","4,286","2,808","1,131",215,6
서울특별시,강서구,,"547,821","25,881","39,637","69,047","96,839","81,053","80,868","78,536","52,022","20,419","3,418",101
서울특별시,강서구,염창동,"40,967","3,079","4,214","4,764","7,643","6,996","6,152","4,579","2,519",874,144,3
서울특별시,강서구,등촌제1동,"24,852","1,158","1,079","4,005","6,910","3,650","2,983","2,635","1,475",730,219,8
서울특별시,강서구,등촌제2동,"18,830",781,"1,294","2,355","3,333","2,612","2,881","2,991","1,864",601,116,2
서울특별시,강서구,등촌제3동,"28,436","1,350","1,463","2,657","4,774","3,546","3,762","5,312","3,577","1,643",338,14
서울특별시,강서구,화곡제1동,"49,574","1,526","2,149","7,636","10,166","6,914","7,010","7,235","4,893","1,815",226,4
서울특별시,강서구,화곡제2동,"16,638",622,"1,178","2,047","2,639","2,468","2,802","2,568","1,616",634,59,5
서울특별시,강서구,화곡제3동,"20,398",751,"1,539","2,526","2,965","2,874","3,086","3,220","2,426",883,127,1
서울특별시,강서구,화곡제4동,"18,957",596,"1,149","2,080","2,743","2,811","3,176","3,231","2,180",862,126,3
서울특별시,강서구,화곡본동,"31,606","1,011","1,977","4,659","6,036","4,612","4,837","4,474","2,790","1,047",160,3
서울특별시,강서구,화곡제6동,"25,204","1,311","1,355","3,662","5,008","3,486","3,517","3,662","2,318",742,136,7
서울특별시,강서구,화곡제8동,"22,283",649,"1,271","2,920","3,650","3,152","3,553","3,482","2,496","1,006",103,1
서울특별시,강서구,가양제1동,"33,295","1,223","1,479","6,829","9,339","4,457","3,930","3,581","1,752",600,100,5
서울특별시,강서구,가양제2동,"12,787",374,380,"1,030","2,117","1,346","1,387","2,713","2,317",919,201,3
서울특별시,강서구,가양제3동,"13,300",575,326,"1,008","2,849","1,685","1,575","2,394","1,926",840,118,4
서울특별시,강서구,발산제1동,"34,517","1,942","4,450","4,008","3,903","5,521","6,185","4,406","2,748","1,141",208,5
서울특별시,강서구,우장산동,"43,565","2,614","5,235","5,216","5,419","7,538","7,349","5,219","3,601","1,196",170,8
서울특별시,강서구,공항동,"28,686","2,041","2,645","3,275","4,742","5,075","4,056","3,577","2,215",899,157,4
서울특별시,강서구,방화제1동,"40,415","2,586","4,122","4,079","5,384","6,494","6,279","5,829","3,786","1,564",285,7
서울특별시,강서구,방화제2동,"22,354",808,"1,182","2,570","3,968","2,898","3,202","3,724","2,609","1,208",178,7
서울특별시,강서구,방화제3동,"21,157",884,"1,150","1,721","3,251","2,918","3,146","3,704","2,914","1,215",247,7
서울특별시,구로구,,"382,302","18,954","26,581","44,816","62,093","53,873","59,475","57,587","39,973","16,601","2,304",45
서울특별시,구로구,신도림동,"35,718","2,643","3,609","3,784","6,059","6,302","5,330","4,142","2,749",940,155,5
서울특별시,구로구,구로제1동,"20,014","1,339","1,792","2,140","3,664","3,293","2,959","2,685","1,521",521,97,3
서울특별시,구로구,구로제2동,"21,586",516,"1,040","2,399","2,876","2,298","3,890","4,129","2,863","1,398",175,2
서울특별시,구로구,구로제3동,"22,634",727,"1,201","3,931","4,765","3,393","3,169","2,647","1,886",790,124,1
서울특별시,구로구,구로제4동,"17,537",456,684,"1,989","2,699","2,062","2,805","3,183","2,335","1,176",146,2
서울특별시,구로구,구로제5동,"28,435","1,313","1,276","4,199","5,846","3,721","4,175","3,973","2,614","1,161",152,5
서울특별시,구로구,가리봉동,"8,871",168,240,"1,460","1,686",911,"1,373","1,606",941,408,75,3
서울특별시,구로구,고척제1동,"26,234","1,796","1,758","2,910","5,092","3,638","3,844","3,596","2,529",940,129,2
서울특별시,구로구,고척제2동,"24,683","1,069","1,849","2,610","3,074","3,083","4,424","4,251","2,891","1,250",181,1
서울특별시,구로구,개봉제1동,"33,128","1,869","2,075","3,365","5,323","4,469","5,211","5,446","3,647","1,533",183,7
서울특별시,구로구,개봉제2동,"29,083","1,380","1,828","3,215","4,149","3,936","4,506","4,726","3,738","1,436",168,1
서울특별시,구로구,개봉제3동,"18,482",647,"1,154","1,765","2,418","2,441","3,147","3,420","2,427",931,131,1
서울특별시,구로구,오류제1동,"23,027",854,"1,037","3,934","4,904","2,982","3,006","2,989","2,208",973,138,2
서울특별시,구로구,오류제2동,"35,329","1,540","3,544","3,656","4,425","4,956","6,038","5,170","3,965","1,777",252,6
서울특별시,구로구,수궁동,"21,589",843,"1,630","2,219","2,731","2,942","3,605","3,862","2,560","1,061",133,3
서울특별시,구로구,항동,"15,952","1,794","1,864","1,240","2,382","3,446","1,993","1,762","1,099",306,65,1
서울특별시,금천구,,"222,368","7,976","11,799","30,560","40,464","27,255","34,140","37,161","22,215","9,476","1,297",25
서울특별시,금천구,가산동,"25,639",558,558,"6,310","7,904","2,952","2,565","2,649","1,498",575,67,3
서울특별시,금천구,독산제1동,"47,736","2,518","2,420","7,886","11,644","6,569","5,991","5,920","3,165","1,430",190,3
서울특별시,금천구,독산제2동,"16,964",511,873,"1,844","2,574","1,982","2,969","3,404","1,961",729,113,4
서울특별시,금천구,독산제3동,"22,518",551,995,"2,911","3,751","2,551","3,678","4,353","2,501","1,060",164,3
서울특별시,금천구,독산제4동,"13,775",367,671,"1,492","2,015","1,515","2,474","2,933","1,638",615,55,0
서울특별시,금천구,시흥제1동,"30,949","1,099","1,869","3,731","4,893","3,901","5,102","5,282","3,349","1,491",229,3
서울특별시,금천구,시흥제2동,"19,668",951,"1,784","1,870","2,135","2,613","3,404","3,553","2,208","1,018",127,5
서울특별시,금천구,시흥제3동,"9,865",304,544,"1,029","1,289","1,145","1,705","1,988","1,282",511,68,0
서울특별시,금천구,시흥제4동,"18,166",562,"1,105","1,764","2,195","2,112","3,236","3,765","2,367",947,111,2
서울특별시,금천구,시흥제5동,"17,088",555,980,"1,723","2,064","1,915","3,016","3,314","2,246","1,100",173,2
서울특별시,영등포구, ,"371,420","19,495","22,276","51,315","75,199","51,872","53,568","49,003","31,558","14,738","2,342",54
서울특별시,영등포구,영등포본동,"20,189",975,"1,029","2,290","3,395","2,613","3,256","3,391","2,163",927,148,2
서울특별시,영등포구,영등포동,"31,213",952,842,"7,095","9,947","3,724","3,294","2,882","1,670",676,126,5
서울특별시,영등포구,여의동,"33,914","2,230","2,883","3,419","4,994","5,326","5,514","4,537","2,951","1,685",370,5
서울특별시,영등포구,당산제1동,"20,973",907,871,"3,286","5,434","2,704","2,664","2,521","1,681",772,132,1
서울특별시,영등포구,당산제2동,"36,222","2,171","2,252","6,096","8,404","5,229","4,592","3,846","2,393","1,060",174,5
서울특별시,영등포구,도림동,"17,519",659,782,"2,390","3,492","2,224","2,781","2,638","1,643",801,106,3
서울특별시,영등포구,문래동,"31,057","2,447","2,903","3,213","5,354","5,597","4,607","3,237","2,387","1,118",190,4
서울특별시,영등포구,양평제1동,"19,636","1,204","1,125","2,880","5,096","3,131","2,458","1,811","1,237",616,77,1
서울특별시,영등포구,양평제2동,"22,354","1,366","1,291","3,304","5,703","3,300","2,964","2,397","1,333",606,89,1
서울특별시,영등포구,신길제1동,"18,870",563,815,"3,254","3,746","2,289","2,798","2,702","1,687",868,145,3
서울특별시,영등포구,신길제3동,"16,048",865,"1,029","1,706","2,643","2,226","2,454","2,607","1,652",770,93,3
서울특별시,영등포구,신길제4동,"11,752",580,792,"1,192","1,829","1,684","1,899","1,953","1,214",529,75,5
서울특별시,영등포구,신길제5동,"9,496",543,717,940,"1,268","1,364","1,506","1,588","1,071",453,46,0
서울특별시,영등포구,신길제6동,"17,675",760,969,"2,700","3,522","2,095","2,552","2,576","1,660",722,117,2
서울특별시,영등포구,신길제7동,"19,305","1,700","1,889","1,981","3,316","3,335","2,760","2,283","1,356",576,105,4
서울특별시,영등포구,대림제1동,"13,177",515,676,"1,629","1,746","1,536","2,195","2,305","1,688",758,127,2
서울특별시,영등포구,대림제2동,"11,429",243,442,"1,593","1,983","1,166","1,886","1,875","1,422",742,73,4
서울특별시,영등포구,대림제3동,"20,591",815,969,"2,347","3,327","2,329","3,388","3,854","2,350","1,059",149,4
서울특별시,동작구,,"371,324","17,155","24,775","58,640","62,385","50,311","56,183","49,643","33,616","16,108","2,456",52
서울특별시,동작구,노량진제1동,"33,409","1,457","1,746","5,921","6,755","4,163","4,375","4,394","2,867","1,470",257,4
서울특별시,동작구,노량진제2동,"7,391",93,226,"1,401","1,561",815,957,"1,157",764,350,66,1
서울특별시,동작구,상도제1동,"43,946","1,722","3,113","10,477","5,732","5,070","6,517","5,507","3,676","1,832",293,7
서울특별시,동작구,상도제2동,"26,674","1,738","2,050","3,597","4,223","4,157","4,116","3,379","2,155","1,062",190,7
서울특별시,동작구,상도제3동,"23,306",650,"1,253","3,602","4,005","2,936","3,683","3,500","2,341","1,195",136,5
서울특별시,동작구,상도제4동,"28,593","1,193","1,657","3,863","4,995","3,957","4,460","4,292","2,722","1,277",174,3
서울특별시,동작구,흑석동,"29,799","2,090","2,314","4,052","3,992","4,513","4,924","4,005","2,403","1,270",231,5
서울특별시,동작구,사당제1동,"22,111",483,757,"4,473","5,281","2,650","2,665","2,821","2,049",847,83,2
서울특별시,동작구,사당제2동,"27,574","1,481","1,752","3,078","4,433","3,927","4,495","3,890","2,939","1,367",206,6
서울특별시,동작구,사당제3동,"23,124","1,482","1,516","2,586","3,693","3,400","3,443","3,309","2,507","1,050",136,2
서울특별시,동작구,사당제4동,"13,488",436,634,"2,037","2,477","1,708","2,020","1,962","1,445",683,85,1
서울특별시,동작구,사당제5동,"13,673",744,833,"1,753","2,621","1,951","2,033","1,858","1,257",544,78,1
서울특별시,동작구,대방동,"33,405","1,306","3,252","5,236","5,060","4,915","5,435","3,920","2,769","1,268",240,4
서울특별시,동작구,신대방제1동,"22,734","1,118","1,977","3,044","3,337","3,148","3,806","3,167","2,028",967,141,1
서울특별시,동작구,신대방제2동,"22,097","1,162","1,695","3,520","4,220","3,001","3,254","2,482","1,694",926,140,3
서울특별시,관악구,,"477,297","13,321","23,276","100,649","95,086","57,163","63,877","59,665","42,234","19,535","2,440",51
서울특별시,관악구,보라매동,"22,885",633,"1,200","3,838","4,266","2,818","3,250","3,271","2,327","1,130",145,7
서울특별시,관악구,청림동,"14,099",862,935,"1,493","2,397","2,024","2,250","1,961","1,339",728,109,1
서울특별시,관악구,성현동,"29,432","1,626","2,541","3,376","4,115","4,260","4,993","4,061","2,874","1,409",172,5
서울특별시,관악구,행운동,"28,396",660,"1,193","6,900","6,474","3,244","3,357","3,059","2,335","1,030",141,3
서울특별시,관악구,낙성대동,"17,678",417,766,"5,874","4,295","1,726","1,678","1,338",992,520,70,2
서울특별시,관악구,청룡동,"36,134",824,"1,450","11,460","7,961","3,551","3,878","3,279","2,418","1,174",135,4
서울특별시,관악구,은천동,"31,236","1,243","2,197","4,752","5,302","4,177","4,588","4,247","3,136","1,421",169,4
서울특별시,관악구,중앙동,"15,205",241,510,"4,369","3,551","1,534","1,571","1,538","1,205",608,78,0
서울특별시,관악구,인헌동,"24,891",590,"1,134","5,560","5,126","2,850","3,293","3,031","2,196",986,122,3
서울특별시,관악구,남현동,"17,072",559,698,"3,291","3,756","2,017","2,236","2,239","1,527",667,82,0
서울특별시,관악구,서원동,"22,728",371,672,"5,782","5,628","2,555","2,572","2,507","1,737",829,72,3
서울특별시,관악구,신원동,"17,109",257,619,"3,732","3,622","1,965","2,167","2,145","1,645",849,106,2
서울특별시,관악구,서림동,"23,602",462,915,"5,593","5,012","2,998","2,947","2,783","1,927",848,115,2
서울특별시,관악구,신사동,"22,010",352,844,"5,548","4,677","2,297","2,845","2,631","1,849",867,98,2
서울특별시,관악구,신림동,"23,451",196,449,"8,304","7,208","2,481","1,836","1,473","1,003",447,53,1
서울특별시,관악구,난향동,"14,222",672,"1,295","1,439","1,516","2,184","2,746","2,157","1,493",632,87,1
서울특별시,관악구,조원동,"19,935",723,721,"4,272","4,803","2,377","2,295","2,382","1,606",658,96,2
서울특별시,관악구,대학동,"25,084",449,911,"6,683","5,384","3,238","3,381","2,578","1,614",737,106,3
서울특별시,관악구,삼성동,"19,850",608,"1,004","1,797","2,338","2,322","3,458","3,938","2,830","1,359",194,2
서울특별시,관악구,미성동,"28,290",971,"1,859","3,760","4,058","3,672","4,507","4,695","3,275","1,344",147,2
서울특별시,관악구,난곡동,"23,988",605,"1,363","2,826","3,597","2,873","4,029","4,352","2,906","1,292",143,2
서울특별시,서초구,,"416,928","26,217","45,826","47,395","57,459","71,183","69,390","48,943","33,753","14,403","2,297",62
서울특별시,서초구,서초1동,"19,996",925,"1,741","2,560","3,287","3,293","3,337","2,343","1,666",721,118,5
서울특별시,서초구,서초2동,"24,862","1,745","2,473","3,106","4,778","4,532","3,633","2,202","1,590",703,97,3
서울특별시,서초구,서초3동,"32,129","1,378","2,616","4,891","5,540","4,670","5,220","3,846","2,584","1,188",187,9
서울특별시,서초구,서초4동,"29,895","2,101","4,088","3,274","2,930","5,567","5,279","3,182","2,271","1,050",151,2
서울특별시,서초구,잠원동,"34,587","2,585","4,184","3,783","4,294","6,163","6,267","3,860","2,315",956,176,4
서울특별시,서초구,반포본동,"2,606",286,358,251,264,460,451,262,200,68,6,0
서울특별시,서초구,반포1동,"33,069","2,486","4,283","3,510","4,474","7,081","5,088","2,999","2,156",854,132,6
서울특별시,서초구,반포2동,"26,431","2,381","4,204","2,482","2,286","5,013","4,659","2,554","1,877",863,108,4
서울특별시,서초구,반포3동,"23,489","1,685","3,065","2,558","2,485","4,010","4,596","2,537","1,660",760,132,1
서울특별시,서초구,반포4동,"17,732","1,287","1,987","1,826","2,134","3,122","2,981","2,174","1,525",587,106,3
서울특별시,서초구,방배본동,"19,706","1,032","2,479","2,231","2,298","3,216","3,567","2,419","1,535",779,146,4
서울특별시,서초구,방배1동,"16,385",780,"1,402","1,966","2,615","2,615","2,563","2,054","1,559",714,116,1
서울특별시,서초구,방배2동,"17,387",769,"1,421","2,040","2,587","2,485","2,759","2,611","1,820",790,105,0
서울특별시,서초구,방배3동,"15,344",920,"1,651","1,598","1,705","2,409","2,598","2,180","1,573",599,108,3
