행정구역,,,총인구수,세대수,세대당 인구
강원특별자치도,속초시,동명동,"5,283","2,630",2.01
강원특별자치도,속초시,금호동,"5,377","2,923",1.84
강원특별자치도,속초시,교동,"8,558","4,676",1.83
강원특별자치도,속초시,노학동,"20,032","10,381",1.93
강원특별자치도,속초시,조양동,"28,677","13,689",2.09
강원특별자치도,속초시,청호동,"4,576","2,611",1.75
강원특별자치도,속초시,대포동,"2,827","1,661",1.7
강원특별자치도,삼척시,시 ,"60,518","33,240",1.82
강원특별자치도,삼척시,도계읍,"8,461","5,516",1.53
강원특별자치도,삼척시,원덕읍,"3,086","2,071",1.49
강원특별자치도,삼척시,원덕읍임원출장소,"1,427",906,1.58
강원특별자치도,삼척시,근덕면,"4,539","2,859",1.59
강원특별자치도,삼척시,하장면,"1,164",689,1.69
강원특별자치도,삼척시,노곡면,680,434,1.57
강원특별자치도,삼척시,미로면,"1,710","1,014",1.69
강원특별자치도,삼척시,가곡면,649,421,1.54
강원특별자치도,삼척시,신기면,622,406,1.53
강원특별자치도,삼척시,남양동,"6,414","3,615",1.77
강원특별자치도,삼척시,교동,"15,087","6,799",2.22
강원특별자치도,삼척시,정라동,"9,547","4,842",1.97
강원특별자치도,삼척시,성내동,"7,132","3,668",1.94
강원특별자치도,홍천군,군 ,"66,109","35,022",1.89
강원특별자치도,홍천군,홍천읍,"33,508","16,229",2.06
강원특별자치도,홍천군,화촌면,"4,128","2,434",1.7
강원특별자치도,홍천군,두촌면,"2,376","1,387",1.71
강원특별자치도,홍천군,내촌면,"2,387","1,453",1.64
강원특별자치도,홍천군,서석면,"3,572","1,962",1.82
강원특별자치도,홍천군,영귀미면,"4,016","2,212",1.82
강원특별자치도,홍천군,남면,"5,441","3,150",1.73
강원특별자치도,홍천군,서면,"3,762","2,340",1.61
강원특별자치도,홍천군,북방면,"4,023","2,223",1.81
강원특별자치도,홍천군,내면,"2,896","1,632",1.77
강원특별자치도,횡성군,군 ,"45,627","24,065",1.9
강원특별자치도,횡성군,횡성읍,"20,387","9,666",2.11
강원특별자치도,횡성군,우천면,"4,282","2,441",1.75
강원특별자치도,횡성군,안흥면,"3,113","1,582",1.97
강원특별자치도,횡성군,둔내면,"5,896","3,281",1.8
강원특별자치도,횡성군,갑천면,"2,468","1,492",1.65
강원특별자치도,횡성군,청일면,"2,367","1,446",1.64
강원특별자치도,횡성군,공근면,"3,352","1,952",1.72
강원특별자치도,횡성군,서원면,"2,019","1,150",1.76
강원특별자치도,횡성군,강림면,"1,743","1,055",1.65
강원특별자치도,영월군,군 ,"36,054","20,893",1.73
강원특별자치도,영월군,영월읍,"19,345","10,454",1.85
강원특별자치도,영월군,상동읍,"1,010",698,1.45
강원특별자치도,영월군,산솔면,"1,366",867,1.58
강원특별자치도,영월군,김삿갓면,"1,765","1,106",1.6
강원특별자치도,영월군,북면,"1,960","1,195",1.64
강원특별자치도,영월군,남면,"2,093","1,312",1.6
강원특별자치도,영월군,한반도면,"1,142",674,1.69
강원특별자치도,영월군,한반도면쌍용출장소,"1,467",924,1.59
강원특별자치도,영월군,주천면,"3,785","2,335",1.62
강원특별자치도,영월군,무릉도원면,"2,121","1,328",1.6
강원특별자치도,평창군,군 ,"39,831","22,013",1.81
강원특별자치도,평창군,평창읍,"8,274","4,340",1.91
강원특별자치도,평창군,미탄면,"1,464",886,1.65
강원특별자치도,평창군,방림면,790,482,1.64
강원특별자치도,평창군,방림면계촌출장소,"1,693","1,028",1.65
강원특별자치도,평창군,대화면,"4,918","2,709",1.82
강원특별자치도,평창군,봉평면,"5,545","3,051",1.82
강원특별자치도,평창군,용평면,"2,970","1,662",1.79
강원특별자치도,평창군,진부면,"8,387","4,364",1.92
강원특별자치도,평창군,대관령면,"5,790","3,491",1.66
강원특별자치도,정선군,군 ,"34,879","19,999",1.74
강원특별자치도,정선군,정선읍,"10,211","5,277",1.94
강원특별자치도,정선군,고한읍,"4,626","3,004",1.54
강원특별자치도,정선군,사북읍,"4,320","2,404",1.8
강원특별자치도,정선군,신동읍,"1,751",991,1.77
강원특별자치도,정선군,신동읍함백출장소,"1,514",962,1.57
강원특별자치도,정선군,남면,"3,164","1,898",1.67
강원특별자치도,정선군,북평면,"2,463","1,367",1.8
강원특별자치도,정선군,임계면,"3,384","2,011",1.68
강원특별자치도,정선군,화암면,"1,531",921,1.66
강원특별자치도,정선군,여량면,"1,915","1,164",1.65
강원특별자치도,철원군,군 ,"39,979","20,275",1.97
강원특별자치도,철원군,철원읍,"4,731","2,364",2
강원특별자치도,철원군,김화읍,"2,986","1,489",2.01
강원특별자치도,철원군,갈말읍,"11,340","5,756",1.97
강원특별자치도,철원군,동송읍,"13,959","6,997",1.99
강원특별자치도,철원군,서면,"1,636",997,1.64
강원특별자치도,철원군,서면와수출장소,"3,384","1,617",2.09
강원특별자치도,철원군,근남면,"1,848",996,1.86
강원특별자치도,철원군,근북면,95,59,1.61
강원특별자치도,철원군,근동면,0,0,0
강원특별자치도,철원군,원동면,0,0,0
강원특별자치도,철원군,원남면,0,0,0
강원특별자치도,철원군,임남면,0,0,0
강원특별자치도,화천군,군 ,"22,371","11,979",1.87
강원특별자치도,화천군,화천읍,"8,084","4,065",1.99
강원특별자치도,화천군,간동면,"2,487","1,449",1.72
강원특별자치도,화천군,하남면,"2,804","1,340",2.09
강원특별자치도,화천군,상서면,"3,431","2,164",1.59
강원특별자치도,화천군,사내면,"5,565","2,961",1.88
강원특별자치도,양구군,군 ,"20,410","10,392",1.96
강원특별자치도,양구군,양구읍,"13,127","6,162",2.13
강원특별자치도,양구군,국토정중앙면,"3,200","1,857",1.72
강원특별자치도,양구군,동면,"1,798","1,021",1.76
강원특별자치도,양구군,방산면,"1,109",678,1.64
강원특별자치도,양구군,해안면,"1,176",674,1.74
강원특별자치도,인제군,군 ,"30,863","16,599",1.86
강원특별자치도,인제군,인제읍,"9,818","4,680",2.1
강원특별자치도,인제군,인제읍귀둔출장소,473,261,1.81
강원특별자치도,인제군,남면,"3,644","2,155",1.69
강원특별자치도,인제군,북면,"7,634","4,135",1.85
강원특별자치도,인제군,기린면,"4,960","2,805",1.77
강원특별자치도,인제군,서화면,"2,368","1,403",1.69
강원특별자치도,인제군,상남면,"1,966","1,160",1.69
강원특별자치도,고성군,군 ,"26,845","15,317",1.75
강원특별자치도,고성군,간성읍,"7,438","3,732",1.99
강원특별자치도,고성군,거진읍,"5,458","3,400",1.61
강원특별자치도,고성군,현내면,"2,071","1,261",1.64
강원특별자치도,고성군,죽왕면,"3,267","1,949",1.68
강원특별자치도,고성군,토성면,"8,611","4,975",1.73
강원특별자치도,고성군,수동면,0,0,0
강원특별자치도,양양군,군 ,"27,292","14,924",1.83
강원특별자치도,양양군,양양읍,"12,543","6,330",1.98
강원특별자치도,양양군,서면,"2,612","1,454",1.8
강원특별자치도,양양군,손양면,"2,156","1,237",1.74
강원특별자치도,양양군,현북면,"2,572","1,585",1.62
강원특별자치도,양양군,현남면,"2,888","1,754",1.65
강원특별자치도,양양군,강현면,"4,521","2,564",1.76
충청북도,,,"1,596,502","797,797",2
충청북도,청주시,,"856,152","409,218",2.09
충청북도,청주시,상당구 ,"194,551","89,179",2.18
충청북도,청주시,상당구 낭성면,"2,059","1,182",1.74
충청북도,청주시,상당구 미원면,"4,489","2,745",1.64
충청북도,청주시,상당구 가덕면,"3,596","2,030",1.77
충청북도,청주시,상당구 남일면,"6,392","3,180",2.01
충청북도,청주시,상당구 문의면,"3,499","1,975",1.77
충청북도,청주시,상당구 중앙동,"6,282","3,286",1.91
충청북도,청주시,상당구 성안동,"6,153","3,652",1.68
충청북도,청주시,상당구 탑대성동,"11,247","5,308",2.12
충청북도,청주시,상당구 영운동,"9,574","5,174",1.85
충청북도,청주시,상당구 금천동,"28,605","12,507",2.29
충청북도,청주시,상당구 용담.명암.산성동,"12,418","4,762",2.61
충청북도,청주시,상당구 용암1동,"56,385","25,183",2.24
충청북도,청주시,상당구 용암2동,"43,852","18,195",2.41
충청북도,청주시,서원구 ,"182,689","89,521",2.04
충청북도,청주시,서원구 남이면,"9,604","4,773",2.01
충청북도,청주시,서원구 현도면,"2,917","1,731",1.69
충청북도,청주시,서원구 사직1동,"3,943","2,028",1.94
충청북도,청주시,서원구 사직2동,"10,722","4,278",2.51
충청북도,청주시,서원구 사창동,"13,957","8,751",1.59
충청북도,청주시,서원구 모충동,"21,163","10,630",1.99
충청북도,청주시,서원구 산남동,"24,667","10,519",2.34
충청북도,청주시,서원구 분평동,"27,379","11,896",2.3
충청북도,청주시,서원구 수곡1동,"12,292","7,035",1.75
충청북도,청주시,서원구 수곡2동,"14,574","7,544",1.93
충청북도,청주시,서원구 성화.개신.죽림동,"41,471","20,336",2.04
충청북도,청주시,흥덕구 ,"292,051","139,909",2.09
충청북도,청주시,흥덕구 오송읍,"48,348","23,665",2.04
충청북도,청주시,흥덕구 강내면,"10,641","5,372",1.98
충청북도,청주시,흥덕구 옥산면,"16,797","7,553",2.22
충청북도,청주시,흥덕구 운천.신봉동,"13,587","6,670",2.04
충청북도,청주시,흥덕구 복대1동,"50,428","21,803",2.31
충청북도,청주시,흥덕구 복대2동,"15,064","9,406",1.6
충청북도,청주시,흥덕구 가경동,"53,342","22,438",2.38
충청북도,청주시,흥덕구 봉명1동,"12,811","7,249",1.77
충청북도,청주시,흥덕구 봉명2.송정동,"23,102","12,855",1.8
충청북도,청주시,흥덕구 강서제1동,"30,341","15,576",1.95
충청북도,청주시,흥덕구 강서제2동,"17,590","7,322",2.4
충청북도,청주시,청원구 ,"186,861","90,609",2.06
충청북도,청주시,청원구 내수읍,"18,756","9,514",1.97
충청북도,청주시,청원구 오창읍,"67,832","30,646",2.21
충청북도,청주시,청원구 북이면,"3,984","2,364",1.69
충청북도,청주시,청원구 우암동,"11,999","7,676",1.56
충청북도,청주시,청원구 내덕1동,"7,659","4,193",1.83
충청북도,청주시,청원구 내덕2동,"12,676","6,652",1.91
충청북도,청주시,청원구 율량.사천동,"46,484","22,098",2.1
충청북도,청주시,청원구 오근장동,"17,471","7,466",2.34
충청북도,충주시,,"206,540","104,470",1.98
충청북도,충주시,주덕읍,"10,129","5,209",1.94
충청북도,충주시,살미면,"1,864","1,058",1.76
충청북도,충주시,수안보면,"2,716","1,616",1.68
충청북도,충주시,대소원면,"9,602","5,930",1.62
충청북도,충주시,신니면,"2,635","1,562",1.69
충청북도,충주시,노은면,"2,128","1,227",1.73
충청북도,충주시,앙성면,"3,742","2,273",1.65
충청북도,충주시,중앙탑면,"14,417","6,420",2.25
충청북도,충주시,금가면,"3,784","1,946",1.94
충청북도,충주시,동량면,"3,350","1,845",1.82
충청북도,충주시,산척면,"2,154","1,253",1.72
충청북도,충주시,엄정면,"2,919","1,642",1.78
충청북도,충주시,소태면,"1,820","1,037",1.76
충청북도,충주시,성내.충인동,"2,392","1,444",1.66
충청북도,충주시,교현.안림동,"21,532","10,025",2.15
충청북도,충주시,교현2동,"5,983","3,430",1.74
충청북도,충주시,용산동,"13,641","6,018",2.27
충청북도,충주시,지현동,"4,736","2,436",1.94
충청북도,충주시,문화동,"8,524","4,556",1.87
충청북도,충주시,호암.직동,"21,939","9,633",2.28
충청북도,충주시,달천동,"4,042","2,712",1.49
충청북도,충주시,봉방동,"9,005","4,896",1.84
충청북도,충주시,칠금.금릉동,"13,294","6,250",2.13
충청북도,충주시,연수동,"34,130","17,223",1.98
충청북도,충주시,목행.용탄동,"6,062","2,829",2.14
충청북도,제천시,,"128,003","66,373",1.93
충청북도,제천시,봉양읍,"6,416","3,649",1.76
충청북도,제천시,금성면,"1,698",992,1.71
충청북도,제천시,청풍면,"1,245",799,1.56
충청북도,제천시,수산면,"1,952","1,244",1.57
충청북도,제천시,덕산면,"2,042","1,176",1.74
충청북도,제천시,한수면,649,412,1.58
충청북도,제천시,백운면,"3,279","1,918",1.71
충청북도,제천시,송학면,"4,560","2,643",1.73
충청북도,제천시,교동,"19,820","8,659",2.29
충청북도,제천시,의림지동,"9,397","4,534",2.07
충청북도,제천시,중앙동,"5,121","2,890",1.77
충청북도,제천시,남현동,"4,451","2,447",1.82
충청북도,제천시,영서동,"9,472","4,838",1.96
충청북도,제천시,용두동,"19,393","10,405",1.86
충청북도,제천시,신백동,"10,136","5,131",1.98
충청북도,제천시,청전동,"14,155","7,778",1.82
충청북도,제천시,화산동,"14,217","6,858",2.07
충청북도,보은군,,"30,529","16,902",1.81
충청북도,보은군,보은읍,"14,168","7,120",1.99
충청북도,보은군,속리산면,"1,699","1,035",1.64
충청북도,보은군,장안면,"1,394",782,1.78
충청북도,보은군,마로면,"2,077","1,216",1.71
충청북도,보은군,탄부면,"1,548",943,1.64
충청북도,보은군,삼승면,"2,152","1,272",1.69
충청북도,보은군,수한면,"1,806","1,046",1.73
충청북도,보은군,회남면,718,480,1.5
충청북도,보은군,회인면,"1,671","1,041",1.61
충청북도,보은군,내북면,"1,595",989,1.61
충청북도,보은군,산외면,"1,701",978,1.74
충청북도,옥천군,,"49,601","26,171",1.9
충청북도,옥천군,옥천읍,"29,314","13,980",2.1
충청북도,옥천군,동이면,"3,072","1,810",1.7
충청북도,옥천군,안남면,"1,329",801,1.66
충청북도,옥천군,안내면,"1,854","1,117",1.66
충청북도,옥천군,청성면,"2,251","1,435",1.57
충청북도,옥천군,청산면,"2,810","1,755",1.6
충청북도,옥천군,이원면,"3,885","2,266",1.71
충청북도,옥천군,군서면,"2,152","1,271",1.69
충청북도,옥천군,군북면,"2,934","1,736",1.69
충청북도,영동군,,"43,032","23,659",1.82
충청북도,영동군,영동읍,"19,178","9,570",2
충청북도,영동군,용산면,"3,157","1,895",1.67
충청북도,영동군,황간면,"3,858","2,111",1.83
충청북도,영동군,추풍령면,"2,087","1,194",1.75
충청북도,영동군,매곡면,"1,740","1,026",1.7
충청북도,영동군,상촌면,"2,108","1,282",1.64
충청북도,영동군,양강면,"2,883","1,621",1.78
충청북도,영동군,용화면,887,562,1.58
충청북도,영동군,학산면,"2,559","1,615",1.58
충청북도,영동군,양산면,"1,691","1,037",1.63
충청북도,영동군,심천면,"2,884","1,746",1.65
충청북도,증평군,,"36,680","18,968",1.93
충청북도,증평군,증평읍,"35,033","18,035",1.94
충청북도,증평군,도안면,"1,647",933,1.77
충청북도,진천군,,"86,580","43,425",1.99
충청북도,진천군,진천읍,"30,043","15,073",1.99
충청북도,진천군,덕산읍,"31,039","13,727",2.26
충청북도,진천군,덕산읍혁신도시출장소,0,0,0
충청북도,진천군,초평면,"2,940","1,622",1.81
충청북도,진천군,문백면,"3,487","2,106",1.66
충청북도,진천군,백곡면,"2,064","1,252",1.65
충청북도,진천군,이월면,"6,445","3,753",1.72
충청북도,진천군,광혜원면,"10,562","5,892",1.79
충청북도,괴산군,,"38,293","22,117",1.73
충청북도,괴산군,괴산읍,"9,691","5,175",1.87
충청북도,괴산군,감물면,"2,107","1,211",1.74
충청북도,괴산군,장연면,"2,004","1,232",1.63
충청북도,괴산군,연풍면,"2,316","1,388",1.67
충청북도,괴산군,칠성면,"3,278","1,909",1.72
충청북도,괴산군,문광면,"2,282","1,323",1.72
충청북도,괴산군,청천면,"5,381","3,273",1.64
충청북도,괴산군,청안면,"3,505","2,092",1.68
충청북도,괴산군,사리면,"2,691","1,568",1.72
충청북도,괴산군,소수면,"2,288","1,298",1.76
충청북도,괴산군,불정면,"2,750","1,648",1.67
충청북도,음성군,,"94,280","51,270",1.84
충청북도,음성군,음성읍,"15,620","8,417",1.86
충청북도,음성군,금왕읍,"18,884","10,518",1.8
충청북도,음성군,소이면,"2,710","1,669",1.62
충청북도,음성군,원남면,"2,994","1,874",1.6
충청북도,음성군,맹동면,"13,790","6,696",2.06
충청북도,음성군,맹동면혁신도시출장소,0,0,0
충청북도,음성군,대소면,"20,391","10,511",1.94
충청북도,음성군,삼성면,"6,057","3,664",1.65
충청북도,음성군,생극면,"4,281","2,575",1.66
충청북도,음성군,감곡면,"9,553","5,346",1.79
충청북도,단양군,,"26,812","15,224",1.76
충청북도,단양군,단양읍,"10,005","5,144",1.94
충청북도,단양군,매포읍,"4,746","2,644",1.8
충청북도,단양군,대강면,"2,284","1,438",1.59
충청북도,단양군,가곡면,"1,942","1,159",1.68
충청북도,단양군,영춘면,"3,026","1,833",1.65
충청북도,단양군,어상천면,"1,815","1,089",1.67
충청북도,단양군,적성면,"1,449",941,1.54
충청북도,단양군,단성면,"1,545",976,1.58
충청남도,,,"2,136,753","1,062,282",2.01
충청남도,천안시,,"664,322","317,941",2.09
충청남도,천안시,동남구 ,"262,470","127,570",2.06
충청남도,천안시,동남구 목천읍,"21,963","11,178",1.96
충청남도,천안시,동남구 풍세면,"10,628","5,444",1.95
충청남도,천안시,동남구 광덕면,"3,956","2,265",1.75
충청남도,천안시,동남구 북면,"4,033","2,401",1.68
충청남도,천안시,동남구 성남면,"2,770","1,542",1.8
충청남도,천안시,동남구 수신면,"2,037","1,237",1.65
충청남도,천안시,동남구 병천면,"5,863","3,596",1.63
충청남도,천안시,동남구 동면,"1,900","1,135",1.67
충청남도,천안시,동남구 중앙동,"4,518","2,799",1.61
충청남도,천안시,동남구 문성동,"7,799","3,898",2
충청남도,천안시,동남구 원성1동,"7,575","4,005",1.89
충청남도,천안시,동남구 원성2동,"8,548","4,768",1.79
충청남도,천안시,동남구 봉명동,"17,079","9,182",1.86
충청남도,천안시,동남구 일봉동,"23,335","9,521",2.45
충청남도,천안시,동남구 신방동,"42,573","19,446",2.19
충청남도,천안시,동남구 청룡동,"59,762","24,649",2.42
충청남도,천안시,동남구 신안동,"38,131","20,504",1.86
충청남도,천안시,서북구 ,"401,852","190,371",2.11
충청남도,천안시,서북구 성환읍,"21,637","11,115",1.95
충청남도,천안시,서북구 성거읍,"21,335","10,368",2.06
충청남도,천안시,서북구 직산읍,"19,073","9,958",1.92
충청남도,천안시,서북구 입장면,"7,436","4,153",1.79
충청남도,천안시,서북구 성정1동,"16,758","9,501",1.76
충청남도,천안시,서북구 성정2동,"24,345","17,539",1.39
충청남도,천안시,서북구 쌍용1동,"12,372","6,147",2.01
충청남도,천안시,서북구 쌍용2동,"33,935","14,770",2.3
충청남도,천안시,서북구 쌍용3동,"17,013","8,086",2.1
충청남도,천안시,서북구 백석동,"40,370","15,336",2.63
충청남도,천안시,서북구 불당1동,"31,410","13,001",2.42
충청남도,천안시,서북구 불당2동,"36,997","14,164",2.61
충청남도,천안시,서북구 부성1동,"55,460","28,556",1.94
충청남도,천안시,서북구 부성2동,"63,711","27,677",2.3
충청남도,공주시,,"99,979","53,661",1.86
충청남도,공주시,유구읍,"6,751","3,743",1.8
충청남도,공주시,이인면,"2,895","1,599",1.81
충청남도,공주시,탄천면,"2,656","1,550",1.71
충청남도,공주시,계룡면,"4,998","2,965",1.69
충청남도,공주시,반포면,"3,962","2,136",1.85
충청남도,공주시,의당면,"4,285","2,386",1.8
충청남도,공주시,정안면,"4,424","2,508",1.76
충청남도,공주시,우성면,"4,776","2,649",1.8
충청남도,공주시,사곡면,"2,683","1,495",1.79
충청남도,공주시,신풍면,"3,033","1,569",1.93
충청남도,공주시,중학동,"4,189","2,513",1.67
충청남도,공주시,웅진동,"7,220","3,754",1.92
충청남도,공주시,금학동,"5,251","2,837",1.85
충청남도,공주시,옥룡동,"6,952","3,925",1.77
충청남도,공주시,신관동,"19,438","10,866",1.79
충청남도,공주시,월송동,"16,466","7,166",2.3
충청남도,보령시,,"92,117","48,882",1.88
충청남도,보령시,웅천읍,"5,454","3,324",1.64
충청남도,보령시,주포면,"1,473",848,1.74
충청남도,보령시,오천면,"1,951","1,112",1.75
충청남도,보령시,오천면어항출장소,"1,434",818,1.75
충청남도,보령시,원산출장소,"1,000",561,1.78
충청남도,보령시,천북면,"3,087","1,747",1.77
충청남도,보령시,청소면,"2,281","1,356",1.68
충청남도,보령시,청라면,"3,442","1,944",1.77
충청남도,보령시,남포면,"4,754","2,663",1.79
충청남도,보령시,주산면,"2,147","1,317",1.63
충청남도,보령시,미산면,"1,594",981,1.62
충청남도,보령시,성주면,"1,906","1,133",1.68
충청남도,보령시,주교면,"4,796","2,413",1.99
충청남도,보령시,대천1동,"12,468","6,395",1.95
충청남도,보령시,대천2동,"5,949","3,114",1.91
충청남도,보령시,대천3동,"15,293","7,457",2.05
충청남도,보령시,대천4동,"17,351","8,343",2.08
충청남도,보령시,대천5동,"5,737","3,356",1.71
충청남도,아산시,,"359,378","168,205",2.14
충청남도,아산시,염치읍,"5,667","3,017",1.88
충청남도,아산시,배방읍,"95,759","44,327",2.16
충청남도,아산시,송악면,"3,904","1,946",2.01
충청남도,아산시,탕정면,"46,401","18,265",2.54
충청남도,아산시,음봉면,"22,940","11,030",2.08
충청남도,아산시,둔포면,"23,622","12,420",1.9
충청남도,아산시,영인면,"5,143","2,709",1.9
충청남도,아산시,인주면,"5,410","3,258",1.66
충청남도,아산시,선장면,"2,780","1,599",1.74
충청남도,아산시,도고면,"4,145","2,301",1.8
충청남도,아산시,신창면,"22,619","11,347",1.99
충청남도,아산시,온양1동,"9,807","5,161",1.9
충청남도,아산시,온양2동,"9,684","5,799",1.67
충청남도,아산시,온양3동,"39,229","16,628",2.36
충청남도,아산시,온양4동,"15,552","7,303",2.13
충청남도,아산시,온양5동,"20,815","9,271",2.25
충청남도,아산시,온양6동,"25,901","11,824",2.19
충청남도,서산시,,"172,438","84,117",2.05
충청남도,서산시,대산읍,"12,057","6,928",1.74
충청남도,서산시,인지면,"6,928","3,379",2.05
충청남도,서산시,부석면,"5,001","2,776",1.8
충청남도,서산시,팔봉면,"3,223","1,824",1.77
충청남도,서산시,지곡면,"7,586","3,823",1.98
충청남도,서산시,성연면,"17,267","7,269",2.38
충청남도,서산시,음암면,"8,858","4,671",1.9
충청남도,서산시,운산면,"4,847","2,705",1.79
충청남도,서산시,해미면,"6,991","4,049",1.73
충청남도,서산시,고북면,"5,522","2,941",1.88
충청남도,서산시,부춘동,"17,447","8,878",1.97
충청남도,서산시,동문1동,"16,963","7,681",2.21
충청남도,서산시,동문2동,"8,133","4,367",1.86
충청남도,서산시,수석동,"17,352","8,083",2.15
충청남도,서산시,석남동,"34,263","14,743",2.32
충청남도,논산시,,"106,777","56,990",1.87
충청남도,논산시,강경읍,"6,900","4,002",1.72
충청남도,논산시,연무읍,"12,252","6,523",1.88
충청남도,논산시,성동면,"3,632","2,060",1.76
충청남도,논산시,광석면,"3,755","2,162",1.74
충청남도,논산시,노성면,"2,643","1,517",1.74
충청남도,논산시,상월면,"3,235","1,863",1.74
충청남도,논산시,부적면,"3,228","1,856",1.74
충청남도,논산시,연산면,"5,576","3,265",1.71
충청남도,논산시,벌곡면,"2,243","1,390",1.61
충청남도,논산시,양촌면,"5,715","2,960",1.93
충청남도,논산시,가야곡면,"3,057","1,795",1.7
충청남도,논산시,은진면,"3,656","2,208",1.66
충청남도,논산시,채운면,"1,972","1,068",1.85
충청남도,논산시,취암동,"33,284","16,786",1.98
충청남도,논산시,부창동,"15,629","7,535",2.07
충청남도,계룡시,,"45,846","19,525",2.35
충청남도,계룡시,두마면,"14,023","5,879",2.39
충청남도,계룡시,엄사면,"16,581","7,802",2.13
충청남도,계룡시,신도안면,"7,345","2,382",3.08
충청남도,계룡시,금암동,"7,897","3,462",2.28
충청남도,당진시,,"172,564","86,085",2
충청남도,당진시,합덕읍,"7,610","4,312",1.76
충청남도,당진시,송악읍,"29,539","14,818",1.99
충청남도,당진시,고대면,"5,986","3,598",1.66
충청남도,당진시,석문면,"7,868","4,999",1.57
충청남도,당진시,대호지면,"2,147","1,214",1.77
충청남도,당진시,정미면,"3,377","1,970",1.71
충청남도,당진시,면천면,"3,220","1,774",1.82
충청남도,당진시,순성면,"4,519","2,505",1.8
충청남도,당진시,우강면,"5,116","2,736",1.87
충청남도,당진시,신평면,"14,051","6,549",2.15
충청남도,당진시,송산면,"10,874","6,219",1.75
충청남도,당진시,당진1동,"41,212","18,764",2.2
충청남도,당진시,당진2동,"21,548","9,723",2.22
충청남도,당진시,당진3동,"15,497","6,904",2.24
충청남도,금산군,,"48,898","26,654",1.83
충청남도,금산군,금산읍,"22,248","10,872",2.05
충청남도,금산군,금성면,"3,013","1,783",1.69
충청남도,금산군,제원면,"2,657","1,581",1.68
충청남도,금산군,부리면,"2,316","1,435",1.61
충청남도,금산군,군북면,"2,308","1,368",1.69
충청남도,금산군,남일면,"2,721","1,390",1.96
충청남도,금산군,남이면,"1,948","1,138",1.71
충청남도,금산군,진산면,"3,060","1,875",1.63
충청남도,금산군,복수면,"2,811","1,688",1.67
충청남도,금산군,추부면,"5,816","3,524",1.65
충청남도,부여군,,"58,377","32,080",1.82
충청남도,부여군,부여읍,"17,569","9,175",1.91
충청남도,부여군,규암면,"11,302","5,691",1.99
충청남도,부여군,은산면,"3,501","1,926",1.82
충청남도,부여군,외산면,"2,094","1,275",1.64
충청남도,부여군,내산면,"1,422",838,1.7
충청남도,부여군,구룡면,"2,142","1,224",1.75
충청남도,부여군,홍산면,"2,518","1,431",1.76
충청남도,부여군,옥산면,"1,321",803,1.65
충청남도,부여군,남면,"1,690",976,1.73
충청남도,부여군,충화면,"1,037",662,1.57
충청남도,부여군,양화면,"1,523",947,1.61
충청남도,부여군,임천면,"2,555","1,525",1.68
충청남도,부여군,장암면,"2,436","1,441",1.69
충청남도,부여군,세도면,"2,836","1,659",1.71
충청남도,부여군,석성면,"2,558","1,408",1.82
충청남도,부여군,초촌면,"1,873","1,099",1.7
충청남도,서천군,,"47,225","26,129",1.81
충청남도,서천군,장항읍,"10,467","5,828",1.8
충청남도,서천군,서천읍,"12,478","6,033",2.07
충청남도,서천군,마서면,"4,365","2,528",1.73
충청남도,서천군,화양면,"2,045","1,203",1.7
충청남도,서천군,기산면,"1,452",878,1.65
충청남도,서천군,한산면,"2,228","1,338",1.67
충청남도,서천군,마산면,"1,384",795,1.74
충청남도,서천군,시초면,"1,132",670,1.69
충청남도,서천군,문산면,"1,156",713,1.62
충청남도,서천군,판교면,"1,881","1,122",1.68
충청남도,서천군,종천면,"1,962","1,184",1.66
충청남도,서천군,비인면,"2,764","1,595",1.73
충청남도,서천군,서면,"3,911","2,242",1.74
충청남도,청양군,,"29,986","16,898",1.77
충청남도,청양군,청양읍,"10,184","5,631",1.81
충청남도,청양군,운곡면,"2,028","1,201",1.69
충청남도,청양군,대치면,"2,206","1,243",1.77
충청남도,청양군,정산면,"3,454","1,923",1.8
충청남도,청양군,목면,"1,431",798,1.79
충청남도,청양군,청남면,"1,788","1,007",1.78
충청남도,청양군,장평면,"2,230","1,235",1.81
충청남도,청양군,남양면,"2,574","1,496",1.72
충청남도,청양군,화성면,"2,031","1,180",1.72
충청남도,청양군,비봉면,"2,060","1,184",1.74
충청남도,홍성군,,"100,557","50,496",1.99
충청남도,홍성군,홍성읍,"34,222","17,470",1.96
충청남도,홍성군,광천읍,"7,195","4,092",1.76
충청남도,홍성군,홍북읍,"36,917","16,221",2.28
충청남도,홍성군,금마면,"3,177","1,822",1.74
충청남도,홍성군,홍동면,"3,213","1,729",1.86
충청남도,홍성군,장곡면,"2,664","1,546",1.72
충청남도,홍성군,은하면,"1,968","1,126",1.75
충청남도,홍성군,결성면,"1,897","1,114",1.7
충청남도,홍성군,서부면,"2,930","1,640",1.79
충청남도,홍성군,갈산면,"3,200","1,894",1.69
충청남도,홍성군,구항면,"3,174","1,842",1.72
충청남도,예산군,,"78,815","41,198",1.91
충청남도,예산군,예산읍,"29,199","14,854",1.97
충청남도,예산군,삽교읍,"18,901","8,939",2.11
충청남도,예산군,대술면,"2,224","1,282",1.73
충청남도,예산군,신양면,"2,798","1,599",1.75
충청남도,예산군,광시면,"2,789","1,618",1.72
충청남도,예산군,대흥면,"1,640",955,1.72
