"주소1","주소2","주소3","주소4","학교명","분류","국어","영어","수학","평균","특목고계"
"전남","나주시","문평면","평복길","나주문평중학교","공립","64.8","59.4","60.8","61.7","0"
"부산","연제구","연산동","","연산중학교","공립","64.8","74.5","70.2","69.8","4"
"대구","북구","","","침산중학교","공립","64.8","64.2","65.0","64.7","3"
"경북","문경시","마성면","","마성중학교","공립","64.8","52.0","58.8","58.5","0"
"광주","북구","우산동","","문화중학교","공립","64.8","64.5","64.9","64.7","0"
"충북","옥천군","옥천읍","삼양리","옥천중학교","공립","64.8","75.6","69.6","70.0","0"
"경북","경산시","진량읍","신상리","진량중학교","사립","64.8","58.5","56.1","59.8","0"
"충북","영동군","영동읍","매천리","영신중학교","사립","64.7","74.6","68.3","69.2","0"
"전남","영암군","영암읍","","영암여자중학교","사립","64.7","67.0","66.8","66.2","0"
"인천","","","","인천가좌여자중학교","공립","64.7","70.3","62.1","65.7","0"
"충남","아산시","신창면","오목리","신창중학교","공립","64.7","60.8","59.6","61.7","0"
"전남","함평군","나산면","함장로","나산실용예술중학교","공립","64.7","65.3","58.5","62.8","0"
"경북","포항시","북구","학산동","포항중학교","공립","64.7","63.1","62.7","63.5","1"
"전북","군산시","산북동","","군산산북중학교","공립","64.6","63.4","71.0","66.3",""
"경기","부천시","오정구","내동","내동중학교","공립","64.6","56.4","59.9","60.3","0"
"경북","영주시","순흥면","읍내리","소수중학교","공립","64.6","55.8","46.6","55.7","0"
"경남","거제시","장평동","","거제장평중학교","공립","64.6","68.4","67.4","66.8","4"
"인천","미추홀구","도화동","","선화여자중학교","공립","64.6","64.2","67.0","65.3","0"
"전남","영암군","삼호읍","용앙리","삼호중학교","공립","64.6","61.4","69.9","65.3","1"
"경북","영주시","","","대영중학교","사립","64.5","72.4","60.4","65.8","0"
"경북","영주시","","","영광중학교","사립","64.5","65.2","77.0","68.9","0"
"서울","영등포구","신길동","","대영중학교","공립","64.5","67.7","70.7","67.6","2"
"경남","고성군","거류면","당동리","고성동중학교","공립","64.5","64.1","66.0","64.9","0"
"경기","안산시","단원구","","선일중학교","공립","64.5","60.1","46.2","56.9","0"
"전남","목포시","산정동","","목포유달중학교","공립","64.5","53.5","64.9","61.0","0"
"강원","원주시","일산동","","학성중학교","공립","64.4","62.8","51.8","59.7",""
"충남","논산시","연무읍","안심리","연무중학교","공립","64.4","62.2","60.8","62.5","0"
"충북","단양군","영춘면","장발리","단양소백산중학교","공립","64.4","61.1","66.5","64.0","0"
"충남","태안군","태안읍","동문리","태안중학교","공립","64.4","66.2","73.9","68.2","1"
"전북","군산시","문화동","","군산남중학교","공립","64.3","59.1","65.4","62.9",""
"경기","부천시","소사구","","부천남중학교","공립","64.3","73.9","64.6","67.6","1"
"경남","밀양시","삼문동","","밀양중학교","공립","64.3","68.4","61.1","64.6","1"
"전북","정읍시","이평면","","이평중학교","사립","64.3","40.4","45.0","49.9",""
"강원","태백시","황지동","","세연중학교","공립","64.3","67.9","64.4","65.5",""
"충남","서산시","석남동","","서산중학교","공립","64.3","60.0","68.2","64.2","3"
"대구","북구","산격동","","산격중학교","공립","64.3","69.6","66.0","66.6","1"
"경북","포항시","남구","구룡포읍","구룡포중학교","공립","64.3","62.6","60.7","62.5","0"
"인천","남동구","","","상인천중학교","공립","64.3","63.6","68.9","65.6","6"
"경북","상주시","청리면","청하리","청리중학교","공립","64.2","68.2","69.3","67.2","0"
"경남","창원시","의창구","대산면","창원대산중학교","사립","64.2","62.2","60.6","62.3","0"
"대구","북구","국우동","","학남중학교","공립","64.2","63.5","62.2","63.3","1"
"경기","안산시","상록구","구룡서길","안산성호중학교","공립","64.1","65.7","71.9","67.2","2"
"충남","당진시","합덕읍","소소리","합덕여자중학교","공립","64.1","66.6","63.6","64.8","0"
"경남","양산시","상북면","석계리","양주중학교","공립","64.1","67.5","71.3","67.6","0"
"세종","조치원읍","서창리","","조치원중학교","공립","64.1","66.2","65.7","65.3","0"
"경기","안성시","죽산면","죽산리","죽산중학교","공립","64.1","75.7","57.5","65.8","0"
"충남","보령시","미산면","도화담리","미산중학교","공립","64.1","71.8","75.3","70.4","1"
"인천","연수구","청학동","","함박중학교","공립","64.0","63.8","64.0","63.9","1"
"경북","포항시","남구","대보면","대보중학교","공립","64.0","40.0","53.0","52.3","0"
"전북","군산시","송풍동","","군산중학교","공립","63.9","62.5","61.7","62.7",""
"서울","동대문구","신설동","","대광중학교","사립","63.9","69.5","69.1","67.5","0"
"인천","서구","불로동","","불로중학교","공립","63.9","68.5","68.8","67.1","2"
"충남","당진시","채운동","","당진중학교","공립","63.8","69.4","66.3","66.5","0"
"충북","충주시","노은면","감노로","노은중학교","공립","63.8","61.2","67.2","64.1","0"
"인천","서구","검암동","","간재울중학교","공립","63.8","72.8","70.9","69.2","1"
"인천","서구","","","가좌중학교","공립","63.8","61.0","62.6","62.5","1"
"인천","","","","화도진중학교","공립","63.8","68.2","53.5","61.8","2"
"전북","전주시","덕진구","","전라중학교","공립","63.8","75.2","66.0","68.3",""
"경남","거제시","고현동","","거제중앙중학교","공립","63.8","69.0","73.9","68.9","3"
"전남","나주시","대호동","","금성중학교","사립","63.8","67.4","64.9","65.4","0"
"충남","당진시","합덕읍","합덕리","서야중학교","사립","63.8","65.5","65.2","64.8","0"
"경북","포항시","남구","연일읍","유강중학교","공립","63.7","64.8","62.2","63.6","1"
"경남","창녕군","창녕읍","말흘리","창녕여자중학교","사립","63.7","60.3","69.8","64.6","0"
"충북","청주시","흥덕구","","서원중학교","공립","63.7","69.3","57.6","63.5","7"
"강원","정선군","남면","문곡리","문곡중학교","사립","63.7","57.0","56.2","59.0",""
"경북","문경시","흥덕동","","문경중학교","공립","63.7","65.4","71.2","66.8","0"
"전북","김제시","만경읍","만경리","만경여자중학교","사립","63.7","51.1","46.5","53.8",""
"전남","영광군","영광읍","","영광중학교","공립","63.6","62.3","61.5","62.5","0"
"충남","논산시","강경읍","채산리","강경중학교","공립","63.6","75.7","65.6","68.3","0"
"전남","목포시","용당동","","문태중학교","사립","63.6","56.2","62.7","60.8","0"
"강원","동해시","","","묵호중학교","공립","63.6","57.4","71.1","64.0",""
"경북","경주시","황오동","","경주중학교","사립","63.6","66.5","66.4","65.5","0"
"인천","중구","","","신흥중학교","공립","63.5","57.9","59.9","60.4","0"
"경기","안산시","상록구","사동","석호중학교","공립","63.5","61.1","61.5","62.0","0"
"전북","정읍시","시기동","","정읍중학교","공립","63.5","61.8","72.1","65.8",""
"전남","무안군","무안읍","","무안북중학교","공립","63.4","59.4","71.4","64.7","0"
"경기","안성시","당왕동","","비룡중학교","공립","63.4","72.6","64.8","66.9","0"
"경남","고성군","고성읍","기월리","철성중학교","사립","63.4","61.1","49.0","57.8","0"
"강원","정선군","임계면","봉산리","임계중학교","공립","63.3","52.4","50.0","55.2",""
"인천","서구","","","신현중학교","공립","63.3","69.5","73.8","68.9","0"
"경기","안산시","상록구","장상동","안산중학교","사립","63.3","71.2","60.0","64.8","1"
"강원","동해시","용정동","","북평중학교","공립","63.2","61.4","63.9","62.8",""
"충북","영동군","학산면","서산리","학산중학교","공립","63.2","64.8","66.3","64.8","0"
"인천","부평구","","","동암중학교","공립","63.1","67.0","72.0","67.4","0"
"경남","거창군","거창읍","대동리","거창중학교","공립","63.1","69.5","57.0","63.2","0"
"충북","충주시","","","충주중앙중학교","공립","63.0","62.6","60.0","61.9","0"
"경남","남해군","이동면","무림리","이동중학교","사립","63.0","52.1","57.9","57.7","0"
"경북","상주시","만산동","","상주중학교","공립","63.0","65.8","55.0","61.3","0"
"충남","금산군","부리면","양곡리","부리중학교","공립","63.0","47.0","65.0","58.3","0"
"경북","포항시","북구","용흥동","동지여자중학교","사립","63.0","60.5","65.9","63.1","0"
"강원","정선군","신동읍","조동리","함백중학교","공립","63.0","59.9","57.6","60.2",""
"전북","부안군","하서면","석상리","하서중학교","공립","62.9","58.4","61.0","60.8",""
"전북","남원시","송동면","신평리","송동중학교","공립","62.9","57.8","47.5","56.1",""
"인천","남동구","구월동","","구월중학교","공립","62.9","64.4","71.2","66.2","4"
"대구","달서구","진천동","","월배중학교","공립","62.8","58.0","54.1","58.3","2"
"전북","장수군","산서면","동화리","산서중학교","공립","62.8","56.8","73.3","64.3",""
"경북","구미시","오태동","","오태중학교","공립","62.8","61.6","57.5","60.6","0"
"전남","강진군","칠량면","","강진칠량중학교","공립","62.8","67.0","60.5","63.4","0"
"대구","남구","이천동","","대구중학교","공립","62.7","64.8","61.3","62.9","0"
"전남","목포시","상동","","목포영화중학교","사립","62.7","59.1","65.9","62.6","1"
"경남","양산시","물금읍","새실로","물금중학교","공립","62.7","58.9","75.8","65.8","2"
"인천","미추홀구","학익동","","인하대학교사범대학부속중학교","사립","62.7","72.0","64.0","66.2","1"
"경남","통영시","도산면","도산일주로","도산중학교","공립","62.7","73.8","66.5","67.7","0"
"서울","성동구","마장동","","마장중학교","공립","62.7","74.8","71.1","69.5","0"
"전남","진도군","임회면","","석교중학교","공립","62.7","55.3","60.5","59.5","0"
"경북","청송군","청송읍","월막리","청송여자중학교","사립","62.6","65.4","65.3","64.4","0"
"경남","김해시","내동","","내동중학교","공립","62.6","55.8","54.6","57.7","1"
"전남","화순군","동복면","","화순동복중학교","공립","62.6","67.4","67.2","65.7","0"
"경기","평택시","안중읍","현화리","안중중학교","사립","62.5","71.1","68.3","67.3","0"
"경남","산청군","산청읍","","산청중학교","공립","62.5","67.9","68.8","66.4","0"
"강원","평창군","미탄면","","미탄중학교","공립","62.5","48.0","37.0","49.2",""
"전북","전주시","완산구","","전주남중학교","공립","62.5","62.3","60.0","61.6",""
"경기","안양시","만안구","","신성중학교","사립","62.5","68.4","62.5","64.5","5"
"대구","동구","신암동","","신아중학교","공립","62.5","61.6","66.2","63.4","0"
"경남","거제시","일운면","지세포리","지세포중학교","공립","62.4","75.9","53.4","63.9","1"
"전북","전주시","완산구","동완산동","전주곤지중학교","공립","62.4","55.3","59.3","59.0",""
"경북","예천군","풍양면","낙상리","풍양중학교","공립","62.4","55.2","60.8","59.5","0"
"전남","목포시","옥암동","","목포옥암중학교","공립","62.3","66.7","69.5","66.2","0"
"전북","정읍시","신태인읍","신태인리","신태인중학교","사립","62.3","62.8","50.4","58.5",""
"전남","나주시","반남면","흥덕리","나주반남중학교","공립","62.3","58.4","72.9","64.5","1"
"전남","무안군","일로읍","월암리","무안중학교","공립","62.3","52.2","58.3","57.6","0"
"전북","고창군","부안면","상등리","고창북중학교","사립","62.3","60.2","60.6","61.0",""
"경북","포항시","북구","우현동","포항여자중학교","공립","62.3","63.4","64.9","63.5","1"
"경북","울진군","죽변면","죽변리","죽변중학교","공립","62.2","65.3","68.5","65.3","0"
"충북","괴산군","청안면","읍내리","청안중학교","사립","62.2","48.7","56.2","55.7","0"
"충남","서천군","서면","신합리","서면중학교","공립","62.2","59.1","56.7","59.3","0"
"인천","강화군","양도면","하일리","동광중학교","사립","62.1","65.8","63.4","63.8","0"
"전북","정읍시","장명동","","샘고을중학교","공립","62.1","58.1","72.2","64.1",""
"인천","계양구효성동","","","명현중학교","공립","62.0","64.3","69.5","65.3","5"
"전남","강진군","성전면","월평리","성전중학교","공립","62.0","71.1","56.1","63.1","0"
